Player,G,PTS,TRB,AST
Alen Smailagić,29,3.0,1.5,0.6
Javonte Smart,18,2.8,1.3,0.9
Keith Smart,2,1.0,0.5,1.0
Marcus Smart,611,10.7,3.5,4.6
Belus Smawley,261,12.7,2.8,2.3
Jack Smiley,118,6.2,-,2.5
Adrian Smith,772,11.3,2.1,2.3
Al Smith,337,9.8,2.6,5.3
Bill Smith,9,2.6,1.8,0.8
Bingo Smith,865,12.6,4.2,2.0
Bobby Smith,13,2.8,2.5,1.1
Charles Smith,564,14.4,5.8,1.4
Charles Smith,73,2.5,1.0,1.6
Charles Smith,142,5.1,1.4,0.9
Chris Smith,224,5.1,1.3,2.8
Chris Smith,2,0.0,0.0,0.0
Clinton Smith,46,2.9,1.3,1.1
Craig Smith,403,7.6,3.9,0.8
Deb Smith,48,1.5,-,0.1
Dennis Smith Jr.,326,9.7,3.0,4.2
Derek Smith,408,12.8,3.2,2.1
Don Smith,8,0.8,-,0.3
Don Smith,54,5.2,0.6,0.9
Donta Smith,61,2.7,1.1,0.8
Doug Smith,296,8.0,4.2,1.4
Dru Smith,29,3.3,1.8,1.4
Ed Smith,12,2.9,2.7,0.8
Elmore Smith,562,13.4,10.6,1.4
Garfield Smith,134,3.2,3.3,0.4
Greg Smith,524,7.8,6.2,1.8
Greg Smith,149,4.0,3.3,0.3
Ish Smith,805,7.1,2.4,3.8
J.R. Smith,977,12.4,3.1,2.1
Jabari Smith,108,3.0,1.6,0.6
Jabari Smith Jr.,175,13.1,7.5,1.4
Jalen Smith,225,8.5,5.2,0.8
Jason Smith,616,6.1,3.4,0.7
Jerry Smith,5,1.4,1.4,0.8
Jim Smith,76,2.9,2.5,0.6
Joe Smith,1030,10.9,6.4,1.0
John Smith,147,5.9,8.3,0.8
Josh Smith,894,14.5,7.4,3.1
Keith Smith,42,3.3,0.8,1.0
Ken Smith,19,4.3,1.3,0.4
Kenny Smith,737,12.8,2.0,5.5
LaBradford Smith,183,6.7,1.5,2.2
Larry Smith,883,6.7,9.2,1.1
Leon Smith,15,2.2,2.2,0.2
Michael Smith,141,5.0,1.5,1.0
Michael Smith,449,5.6,7.1,1.5
Mike Smith,17,3.0,1.3,0.6
Nick Smith Jr.,59,5.4,1.3,1.1
Nolan Smith,84,3.3,1.0,1.2
Otis Smith,375,10.5,3.8,1.8
Pete Smith,5,0.8,1.6,0.2
Phil Smith,659,15.1,3.0,3.9
Randy Smith,976,16.7,3.7,4.6
Reggie Smith,66,1.5,1.8,0.1
Robert Smith,229,5.0,1.3,1.8
Russ Smith,27,2.0,0.6,0.7
Sam Smith,255,8.2,7.0,1.1
Sam Smith,46,6.8,1.4,1.3
Steve Smith,942,14.3,3.2,3.1
Steven Smith,8,0.6,0.8,0.0
Stevin Smith,8,1.8,1.3,0.5
Terquavion Smith,16,3.3,0.3,0.8
Theron Smith,53,2.8,3.0,0.7
Tony Smith,457,5.5,1.6,1.9
Tyler Smith,9,2.2,0.7,0.0
William Smith,30,6.8,4.8,0.7
Willie Smith,78,4.6,1.7,3.6
Zhaire Smith,13,3.7,1.2,0.9
Rik Smits,867,14.8,6.1,1.4
Mike Smrek,194,2.9,2.2,0.3
Joe Smyth,40,3.3,2.5,1.2
Xavier Sneed,13,1.7,0.8,0.5
Tony Snell,601,6.1,2.3,1.1
Eric Snow,846,6.8,2.5,5.0
Dick Snyder,964,12.2,2.8,2.9
Kirk Snyder,211,6.3,2.3,1.1
Chips Sobek,60,5.8,-,1.6
Ricky Sobers,821,13.3,2.6,4.3
Ron Sobie,192,8.4,4.1,1.8
Jeremy Sochan,137,11.6,6.0,3.0
Mike Sojourner,191,8.7,6.5,0.9
Willie Sojourner,309,6.0,4.8,0.7
Will Solomon,115,5.1,1.1,2.0
Willie Somerset,143,21.9,4.6,3.6
Darius Songaila,495,6.9,3.4,1.2
Dave Sorenson,213,8.1,4.7,1.3
James Southerland,4,3.5,2.0,0.0
Gino Sovran,6,1.8,-,0.2
Pape Sow,76,2.9,2.8,0.2
Ken Spain,11,2.2,3.6,0.2
Ray Spalding,16,3.6,3.3,0.3
Jim Spanarkel,259,9.7,2.5,2.2
Vassilis Spanoulis,31,2.7,0.7,0.9
Dan Sparks,67,6.5,4.5,0.7
Guy Sparrow,150,7.8,4.9,0.9
Rory Sparrow,836,9.0,2.1,5.0
Odie Spears,479,8.7,4.0,1.9
Art Spector,169,5.0,-,0.8
Marreese Speights,705,7.9,4.1,0.7
Omari Spellman,95,6.8,4.3,1.0
Andre Spencer,48,7.2,3.2,1.0
Cam Spencer,2,1.0,1.0,1.0
Elmore Spencer,157,5.9,3.5,0.7
Felton Spencer,640,5.2,5.4,0.3
Pat Spencer,10,1.4,0.8,0.9
Lou Spicer,4,0.3,-,0.0
Craig Spitzer,10,1.8,2.4,0.0
Tiago Splitter,355,7.9,5.0,1.2
