Player,G,PTS,TRB,AST
Zhou Qi,19,1.3,1.2,0.1
Tim Quarterman,19,1.8,0.9,0.6
Trevelin Queen,33,3.2,1.6,0.8
Neemias Queta,65,4.9,3.9,0.6
Bob Quick,142,6.0,2.8,0.7
Immanuel Quickley,294,13.7,3.4,3.5
Chris Quinn,241,4.5,1.1,1.9
Brian Quinnett,138,3.4,1.6,0.6
Lester Quiñones,44,4.2,1.8,0.9
